problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/pick_and_place_simple-SprayBottle-None-Toilet-418/trial_T20190906_190917_905379,place a spray bottle on top of a toilet cistern.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SprayBottleType) 
                (receptacleType ?r ToiletType)
                (inReceptacle ?o ?r) 
            )
    )))","[""\n;; PDDL guess 1 for 'place a spray bottle on top of a toilet cistern.'\n;; Official goal name: pick_and_place_simple-SprayBottle-None-Toilet\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o SprayBottleType) \n                (receptacleType ?r ToiletType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n"", ""\n;; PDDL guess 2 for 'place a spray bottle on top of a toilet cistern.'\n;; Official goal name: pick_and_place_simple-SprayBottle-None-BathtubBasin\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o SprayBottleType) \n                (receptacleType ?r BathtubBasinType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n"", ""\n;; PDDL guess 3 for 'place a spray bottle on top of a toilet cistern.'\n;; Official goal name: pick_and_place_simple-SprayBottle-None-ShowerDoorType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o SprayBottleType) \n                (receptacleType ?r ShowerDoorType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n"", ""\n;; PDDL guess 4 for 'place a spray bottle on top of a toilet cistern.'\n;; Official goal name: pick_and_place_simple-SprayBottle-None-ShowerGlassType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o SprayBottleType) \n                (receptacleType ?r ShowerGlassType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n""]","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o SprayBottleType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,to put an empty roll on the toilet paper holder on the wall.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ToiletPaperType) 
                (receptacleType ?r ToiletPaperHangerType)
                (inReceptacle ?o ?r) 
            )
    )))","[""\n;; PDDL guess 1 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaperRoll-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperRollType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 2 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-Cloth-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ClothType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 3 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-TowelType-None-ToiletPaperHolderType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TowelType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 4 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaper-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n""]","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ClothType)
		(inReceptacle ?o ?r))))
)",False
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,to put an empty roll on the toilet paper holder on the wall.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ToiletPaperType) 
                (receptacleType ?r ToiletPaperHangerType)
                (inReceptacle ?o ?r) 
            )
    )))","[""\n;; PDDL guess 1 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaperRoll-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperRollType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 2 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-Cloth-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ClothType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 3 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-TowelType-None-ToiletPaperHolderType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TowelType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 4 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaper-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n""]","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperRollType)
		(inReceptacle ?o ?r))))
)",False
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,to put an empty roll on the toilet paper holder on the wall.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ToiletPaperType) 
                (receptacleType ?r ToiletPaperHangerType)
                (inReceptacle ?o ?r) 
            )
    )))","[""\n;; PDDL guess 1 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaperRoll-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperRollType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 2 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-Cloth-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ClothType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 3 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-TowelType-None-ToiletPaperHolderType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TowelType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 4 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaper-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n""]","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TowelType)
		(inReceptacle ?o ?r))))
)",False
train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872,to put an empty roll on the toilet paper holder on the wall.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ToiletPaperType) 
                (receptacleType ?r ToiletPaperHangerType)
                (inReceptacle ?o ?r) 
            )
    )))","[""\n;; PDDL guess 1 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaperRoll-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperRollType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 2 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-Cloth-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ClothType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 3 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-TowelType-None-ToiletPaperHolderType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TowelType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n"", ""\n;; PDDL guess 4 for 'to put an empty roll on the toilet paper holder on the wall.'\n;; Official goal name: pick_and_place_simple-ToiletPaper-None-ToiletPaperHolder\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o ToiletPaperType) \n                (receptacleType ?r ToiletPaperHolderType)\n                (inReceptacle ?o ?r) \n            )\n)))\n""]","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o ToiletPaperType)
		(inReceptacle ?o ?r))))
)",False
train/pick_and_place_simple-Book-None-Cabinet-310/trial_T20190908_154222_896076,put the book in the desk cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BookType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))",[],"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BookType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Box-None-Sofa-205/trial_T20190907_214830_497445,"take the box from the kitchen table , put it on the red couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))",[],"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BoxType)
		(receptacleType ?r SofaType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-Box-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BoxType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DishSpongeType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DrawerType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DrawerType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-AppleType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r SofaType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-Box-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BoxType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DishSpongeType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DrawerType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DrawerType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-AppleType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o DishSpongeType)
		(receptacleType ?r SofaType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-Box-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BoxType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DishSpongeType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DrawerType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DrawerType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-AppleType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o AppleType)
		(receptacleType ?r SofaType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Box-None-Sofa-220/trial_T20190907_165527_462462,"take the box from the table , put it on the couch.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-Box-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o BoxType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DishSpongeType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-DrawerType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DrawerType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""take the box from the table, put it on the couch.""\n;; Official goal name: pick_and_place_simple-AppleType-None-Sofa\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o AppleType) \n                (receptacleType ?r SofaType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BoxType)
		(receptacleType ?r SofaType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-CD-None-Dresser\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CDType) \n                (receptacleType ?r DresserType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-Disk-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DiskType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-Record-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o RecordType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-CompactDisc-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CompactDiscType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r SideTableType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","['\n;; PDDL guess 1 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-CD-None-Dresser\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CDType) \n                (receptacleType ?r DresserType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 2 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-Disk-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DiskType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 3 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-Record-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o RecordType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n', '\n;; PDDL guess 4 for ""move the cd that \' s on top of the desk to on top of the dresser.""\n;; Official goal name: pick_and_place_simple-CompactDisc-SideTableType-None-DresserType\n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CompactDiscType) \n                (receptacleType ?r SideTableType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CDType)
		(receptacleType ?r DresserType)
		(inReceptacle ?o ?r))))
)",True
