problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/look_at_obj_in_light-Pen-None-FloorLamp-221/trial_T20190907_180910_112762,examine a pen by the light of a floor lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PenType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject pen)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation desk)
(PickupObject pen)
(GotoLocation floorlamp)
(ExamineObject pen floorlamp)"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sink)
(PutObject rag sink)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sinkbasin)
(PutObject rag sinkbasin)
"
train/pick_and_place_simple-Cloth-None-SinkBasin-417/trial_T20190908_120422_949453,move a rag from a cabinet to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation cabinet)
(PickupObject cloth)
(GotoLocation sinkbasin)
(PutObject cloth sinkbasin)","(GotoLocation cabinet)
(PickupObject rag)
(GotoLocation sinkbasin)
(PutObject rag sinkbasin)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation shelf)
(PickupObject redcushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation couch)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnLight lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation livingroom)
(GotoLocation couch)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation couch)
(PickupObject cushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Pillow-None-FloorLamp-212/trial_T20190907_163730_866373,turn on a lamp while holding a red cushion.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o PillowType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject pillow)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation shelf)
(PickupObject redcushion)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation shelf)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keyholder)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation entryway)
(PickupObject keys)
(GoToObject lamp)
(TurnOnObject lamp)"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keyholder)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-KeyChain-None-FloorLamp-223/trial_T20190909_110146_114031,turn on the lamp while holding the keys.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o KeyChainType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation diningtable)
(PickupObject keychain)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation keyholder)
(PickupObject keys)
(GotoLocation lamp)
(TurnOnObject lamp)
"
train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350,put a warmed apple in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(WarmObject apple microwave)
(GotoLocation trashcan)
(PutObject apple trashcan)
"
train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350,put a warmed apple in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(WarmObject apple microwave)
(GotoLocation trashcan)
(PutObject apple trashcan)
"
train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350,put a warmed apple in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation countertop)
(PutObject apple countertop)
(GotoLocation microwave)
(HeatObject apple microwave)
(GotoLocation trashcan)
(PutObject apple trashcan)
"
train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350,put a warmed apple in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(WarmObject apple microwave)
(GotoLocation trashcan)
(PutObject apple trashcan)
"
train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350,put a warmed apple in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation microwave)
(WarmObject apple microwave)
(GotoLocation trashcan)
(PutObject apple trashcan)
"
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation sinkbasin)
(CleanObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation sinkbasin)
(RinseObject tomato sinkbasin)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation sinkbasin)
(CleanObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation sink)
(PutObject tomato sink)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation sinkbasin)
(CleanObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation sink)
(PickupObject tomato)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation sinkbasin)
(CleanObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation sink)
(PickupObject tomato)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation sinkbasin)
(CleanObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation sink)
(RinseObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation kitchentable)
(PutObject apple kitchentable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation kitchentable)
(PutObject apple kitchentable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation kitchentable)
(PutObject apple kitchentable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(GrateObject apple grater)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple fridge)
(GotoLocation kitchentable)
(PutObject apple kitchentable)
"
train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154132_135926,put a slice of cooked apple into the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation countertop)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject slicedapple sinkbasin)
"
train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154132_135926,put a slice of cooked apple into the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)
"
train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154132_135926,put a slice of cooked apple into the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation plate)
(CutObject apple)
(PickupObject slice)
(GotoLocation sinkbasin)
(PutObject slice sinkbasin)
"
train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154132_135926,put a slice of cooked apple into the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)
"
train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154132_135926,put a slice of cooked apple into the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation sinkbasin)
(PutObject apple sinkbasin)
"
train/pick_clean_then_place_in_recep-Apple-None-Fridge-27/trial_T20190906_220808_492885,put a cleaned apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject apple)
(GotoLocation sinkbasin)
(CleanObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation sinkbasin)
(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject apple)
(GotoLocation sinkbasin)
(WashObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_clean_then_place_in_recep-Apple-None-Fridge-27/trial_T20190906_220808_492885,put a cleaned apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject apple)
(GotoLocation sinkbasin)
(CleanObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation sink)
(PickupObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_clean_then_place_in_recep-Apple-None-Fridge-27/trial_T20190906_220808_492885,put a cleaned apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject apple)
(GotoLocation sinkbasin)
(CleanObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation sinkbasin)
(WashObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_clean_then_place_in_recep-Apple-None-Fridge-27/trial_T20190906_220808_492885,put a cleaned apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation microwave)
(PickupObject apple)
(GotoLocation sinkbasin)
(CleanObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation sink)
(FillObject sink)
(GotoLocation cabinet)
(PickupObject apple)
(GotoLocation sink)
(WashObject apple sink)
(GotoLocation fridge)
(PutObject apple fridge)
"
