operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
CoolObject,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","
;; Operator, CoolObject Option 3.
;; CoolObject Option 3 takes an object to cool and a specific tool object of type IceCubeType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be cooled, ?toolobject - object to cool the object with.
;; Preconditions: The toolobject is a IceCubeType, the agent is at a location and the object is at the same location, and the agent is holding the tool.
;; Postconditions: the ?o object is now cool.
(:action CoolObjectOption3
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject IceCubeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action CoolObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
WashObject,,"
(:action WashObject
    :parameters (?a - agent ?l - location ?o - object)
    :precondition (and
        (atLocation ?a ?l)
        (objectAtLocation ?o ?l)
        (cleanable ?o)
    )
    :effect (and
        (isClean ?o)
    )
)
","(:action WashObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WashObject,,"
(:action WashObjectWithWater
    :parameters (?a - agent ?lWash - location ?o - object ?rWater - receptacle)
    :precondition (and
        (atLocation ?a ?lWash)
        (objectAtLocation ?o ?lWash)
        (cleanable ?o)
        (atLocation ?rWater ?lWash)
        (receptacleType ?rWater SinkBasinType)
        (isFilled ?rWater)
    )
    :effect (and
        (isClean ?o)
    )
)
","(:action WashObject_1
        :parameters (?a - agent ?lWash - location ?o - object ?rWater - agent)

        :precondition (and 
		(atLocation ?a ?lWash)
		(objectAtLocation ?o ?lWash)
		(cleanable ?o)
		(atLocation ?rWater ?lWash)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WashObject,,"
(:action WashObjectWithSoap
    :parameters (?a - agent ?lWash - location ?o - object ?toolSoap - object)
    :precondition (and
        (atLocation ?a ?lWash)
        (objectAtLocation ?o ?lWash)
        (cleanable ?o)
        (holds ?a ?toolSoap)
        (objectType ?toolSoap SoapBarType)
    )
    :effect (and
        (isClean ?o)
    )
)
","(:action WashObject_2
        :parameters (?a - agent ?lWash - location ?o - object ?toolSoap - object)

        :precondition (and 
		(atLocation ?a ?lWash)
		(objectAtLocation ?o ?lWash)
		(cleanable ?o)
		(holds ?a ?toolSoap)
		(objectType ?toolSoap SoapBarType)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes an object to be warmed up.
;; This action is applicable to any coolable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed up.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is coolable.
;; Postconditions: the ?o object is now warm.
(:action WarmObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
        )
        :effect (and
            (isHot ?o)
            (not (isCool ?o))
        )
)
","(:action WarmObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		)
        :effect (and 
		(isHot ?o)
		(not (isCool ?o))
		)
)",
WarmObject,,"
;; Operator, WarmObjectWithTool.
;; WarmObjectWithTool takes an object to be warmed up and a specific tool of type ToasterType.
;; ToasterType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed up, ?toolobject - object to warm the object with.
;; Preconditions: The toolobject is a ToasterType, the agent is at a location and the object to be warmed up is at the same location, the object is coolable, and the agent is holding the tool.
;; Postconditions: the ?o object is now warm.
(:action WarmObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToasterType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isHot ?o)
            (not (isCool ?o))
        )
)
","(:action WarmObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ToasterType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isHot ?o)
		(not (isCool ?o))
		)
)",
WarmObject,,"
;; Operator, WarmObjectInReceptacle.
;; WarmObjectInReceptacle takes an object to be warmed up and a specific tool receptacle of type MicrowaveType.
;; MicrowaveType is an rtype. Therefore, the tool receptacle is an receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be warmed up, ?toolreceptacle - receptacle to warm the object in.
;; Preconditions: The toolreceptacle is a MicrowaveType, the agent is at a location and the receptacle is at the same location, the receptacle is openable and opened, and the agent is holding the object to be warmed up.
;; Postconditions: the ?o object is now warm.
(:action WarmObjectInReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (openable ?toolreceptacle)
            (opened ?toolreceptacle)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
            (not (isCool ?o))
        )
)
","(:action WarmObject_2
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(openable ?toolreceptacle)
		(opened ?toolreceptacle)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		(not (isCool ?o))
		)
)",
ChillObject,,"
;; Operator, ChillObject.
;; ChillObject takes an object to chill and a specific tool of type FridgeType.
;; FridgeType is an rtype. Therefore, the tool is an receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be chilled, ?toolreceptacle - receptacle to chill the object in.
;; Preconditions: The toolreceptacle is a FridgeType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObject
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle FridgeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObjectWithoutTool.
;; ChillObjectWithoutTool takes an object to chill without any tool.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be chilled.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObjectWithToggledTool.
;; ChillObjectWithToggledTool takes an object to chill and a specific tool of type FridgeType that is toggled.
;; Parameters: ?a - agent, ?l - location of the tool; ?o - object to be chilled, ?toolobject - tool object that is a FridgeType and is toggled.
;; Preconditions: The toolobject is a FridgeType, the agent is at a location and the object is at the same location, the agent is holding the object to be chilled, and the toolobject is toggled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithToggledTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject FridgeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
            (isToggled ?toolobject)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		(isToggled ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
DrainObject,,"
(:action DrainObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject TowelType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (drainable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (isFilled ?o))
        )
    )
",FAILED,
DrainObject,,"
(:action DrainObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (not (isFilled ?o))
        )
    )
",FAILED,
DrainObject,,"
(:action DrainObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (drainable ?o)
        )
        :effect (and
            (not (isFilled ?o))
        )
    )
",FAILED,
