problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_cool_then_place_in_recep-AppleSliced-None-DiningTable-18/trial_T20190909_022438_980686,to cool a piece of apple and place it on the kitchen table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation diningtable)
(PutObject butterknife diningtable)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation diningtable)
(PutObject apple diningtable)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(BakeObject apple oven)
(GotoLocation kitchenTable)
(PutObject apple kitchenTable)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-Microwave-11/trial_T20190909_152218_676963,to cool an apple piece as well as place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation fridge)
(PutObject knife fridge)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation diningtable)
(PickupObject apple)
(CutObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
(GotoLocation countertop)
(PutObject apple countertop)
(MicrowaveObject apple microwave)"
train/pick_cool_then_place_in_recep-AppleSliced-None-Microwave-11/trial_T20190909_152218_676963,to cool an apple piece as well as place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation fridge)
(PutObject knife fridge)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation diningtable)
(PickupObject apple)
(CutObject apple knife)
(GotoLocation countertop)
(PutObject cut_apple countertop)
(CoolObject cut_apple)
(GotoLocation microwave)
(PutObject cut_apple microwave)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-Microwave-11/trial_T20190909_152218_676963,to cool an apple piece as well as place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation fridge)
(PutObject knife fridge)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
(GotoLocation countertop)
(PickupObject knife)
(CutObject apple knife)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-Microwave-11/trial_T20190909_152218_676963,to cool an apple piece as well as place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation fridge)
(PutObject knife fridge)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-Microwave-11/trial_T20190909_152218_676963,to cool an apple piece as well as place it in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(GotoLocation fridge)
(PutObject knife fridge)
(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
(GotoLocation microwave)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_123421_558588,place a heated coffee mug in a coffeemaker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(MicrowaveObject mug microwave)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_123421_558588,place a heated coffee mug in a coffeemaker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation coffeemaker)
(BakeObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_123421_558588,place a heated coffee mug in a coffeemaker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(PickupObject agent1 loc_bar__minus_1_bar__minus_4_bar_1_bar_45 coffeemug__minus_0_dot_084_comma__minus_0_dot_084_comma_3_dot_14_comma_3_dot_14_comma_1_dot_981287552_comma_1_dot_981287552 countertop__minus_7_dot_896_comma__minus_7_dot_896_comma__minus_6_dot_828_comma__minus_6_dot_828_comma_3_dot_784_comma_3_dot_784)
(GotoLocation microwave)
(MicrowaveObject microwave agent1 loc_bar_0_bar__minus_1_bar_1_bar_45 coffeemug__minus_0_dot_084_comma__minus_0_dot_084_comma_3_dot_14_comma_3_dot_14_comma_1_dot_981287552_comma_1_dot_981287552)
(PutObject agent1 loc_bar__minus_6_bar_4_bar__minus_4_dot_67_dot_45 coffeemugtype coffeemug__minus_0_dot_084_comma__minus_0_dot_084_comma_3_dot_14_comma_3_dot_14_comma_1_dot_981287552_comma_1_dot_981287552 coffeemaker__minus_7_dot_444_comma__minus_7_dot_444_comma__minus_1_dot_632_comma__minus_1_dot_632_comma_4_dot_009_comma_4_dot_009)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_123421_558588,place a heated coffee mug in a coffeemaker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation countertop)
(PickupObject coffeemug)
(GotoLocation microwave)
(HeatObject coffeemug microwave)
(GotoLocation coffeemaker)
(PutObject coffeemug coffeemaker)
"
train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190908_123421_558588,place a heated coffee mug in a coffeemaker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation microwave)
(PickupObject coffee_mug)
(GotoLocation coffeemaker)
(PutObject coffee_mug coffeemaker)
"
train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190911_003046_688848,put a cold apple in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190911_003046_688848,put a cold apple in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190911_003046_688848,put a cold apple in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190911_003046_688848,put a cold apple in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190911_003046_688848,put a cold apple in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation microwave)
(PutObject apple microwave)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation microwave)
(PutObject apple microwave)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PutObject knife sink)
(GotoLocation cabinet)
(OpenObject cabinet)
(PutObject knife cabinet)
(CloseObject cabinet)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sinkbasin)
(WashObject knife)
(PutObject knife countertop)
(GotoLocation cabinetdrawer)
(PutObject knife cabinetdrawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(PickupObject cleanknife)
(GotoLocation cabinetdrawer)
(PutObject cleanknife cabinetdrawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation cabinet)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_cool_then_place_in_recep-WineBottle-None-Cabinet-16/trial_T20190907_084106_624638,put chilled wine in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation cabinet)
(PutObject winebottle cabinet)","(GotoLocation fridge)
(PickupObject wine)
(GotoLocation cabinet)
(PutObject wine cabinet)
"
train/pick_cool_then_place_in_recep-WineBottle-None-Cabinet-16/trial_T20190907_084106_624638,put chilled wine in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation cabinet)
(PutObject winebottle cabinet)","(GotoLocation fridge)
(PickupObject wine)
(GotoLocation cabinet)
(PutObject wine cabinet)
"
train/pick_cool_then_place_in_recep-WineBottle-None-Cabinet-16/trial_T20190907_084106_624638,put chilled wine in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation cabinet)
(PutObject winebottle cabinet)","(GotoLocation fridge)
(PickupObject wine)
(GotoLocation cabinet)
(PutObject wine cabinet)
"
train/pick_cool_then_place_in_recep-WineBottle-None-Cabinet-16/trial_T20190907_084106_624638,put chilled wine in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation cabinet)
(PutObject winebottle cabinet)","(GotoLocation fridge)
(PickupObject wine)
(GotoLocation cabinet)
(PutObject wine cabinet)
"
train/pick_cool_then_place_in_recep-WineBottle-None-Cabinet-16/trial_T20190907_084106_624638,put chilled wine in the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation cabinet)
(PutObject winebottle cabinet)","(GotoLocation fridge)
(PickupObject wine)
(GoToLocation cabinet)
(PutObject wine cabinet)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(FillObject sinkbasin)
(GotoLocation drawer)
(PickupObject knife)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sinkbasin)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_012427_332210,to chill a loaf of bread and put it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation fridge)
(CoolObject bread)
(GotoLocation countertop)
(PutObject bread countertop)","(GotoLocation fridge)
(PickupObject loaf_of_bread)
(GotoLocation counter)
(PutObject loaf_of_bread counter)
"
train/pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_012427_332210,to chill a loaf of bread and put it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation fridge)
(CoolObject bread)
(GotoLocation countertop)
(PutObject bread countertop)","(GotoLocation pantry)
(PickupObject bread)
(GotoLocation fridge)
(PutObject bread fridge)
(GotoLocation countertop)
(PutObject bread countertop)
"
train/pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_012427_332210,to chill a loaf of bread and put it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation fridge)
(CoolObject bread)
(GotoLocation countertop)
(PutObject bread countertop)","(GotoLocation freezer)
(PickupObject bread)
(GotoLocation counter)
(PutObject bread counter)
"
train/pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_012427_332210,to chill a loaf of bread and put it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation fridge)
(CoolObject bread)
(GotoLocation countertop)
(PutObject bread countertop)","(GotoLocation kitchen)
(PickupObject loafofbread)
(GotoLocation fridge)
(ChillObject loafofbread fridge)
(GotoLocation countertop)
(PutObject loafofbread countertop)
"
train/pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_012427_332210,to chill a loaf of bread and put it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation fridge)
(CoolObject bread)
(GotoLocation countertop)
(PutObject bread countertop)","(GotoLocation fridge)
(PickupObject bread)
(GotoLocation freezer)
(ChillObject bread freezer)
(GotoLocation countertop)
(PutObject bread countertop)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-14/trial_T20190908_022829_998348,place a cooled slice of apple in the black bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(SliceObject apple)
(PutObject butterknife sinkbasin)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation countertop)
(PickupObject apple)
(CoolObject apple)
(GotoLocation blackbin)
(PutObject apple blackbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-14/trial_T20190908_022829_998348,place a cooled slice of apple in the black bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(SliceObject apple)
(PutObject butterknife sinkbasin)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation sidetable)
(PickupObject apple)
(BakeObject apple oven)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation blackbin)
(PutObject apple blackbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-14/trial_T20190908_022829_998348,place a cooled slice of apple in the black bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(SliceObject apple)
(PutObject butterknife sinkbasin)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation blackbin)
(PutObject apple blackbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-14/trial_T20190908_022829_998348,place a cooled slice of apple in the black bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(SliceObject apple)
(PutObject butterknife sinkbasin)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation diningtable)
(PickupObject apple)
(GotoLocation countertop)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)
"
