operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
UseObject,,"
;; Operator, UseObject 3
;; UseObject3 takes an object to use, a specific tool object of type CandleType and a specific tool receptacle of type ArmChairType.
;; CandleType and ArmChairType are otypes and rtypes respectively. Therefore, the tool objects are objects and the tool receptacles are receptacles.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be used, ?toolobject - object to use with, ?toolreceptacle - receptacle to use with.
;; Preconditions: The toolobject is a CandleType, the toolreceptacle is an ArmChairType, the agent is at a location and the object to be used is at the same location, the object is toggleable, the toolreceptacle is openable, and the agent is holding both the toolobject and the toolreceptacle.
;; Postconditions: the ?o object is now toggled and the ?toolreceptacle is now opened.
(:action UseObject3
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object ?toolreceptacle - receptacle)
        :precondition (and
            (objectType ?toolobject CandleType)
            (receptacleType ?toolreceptacle ArmChairType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (openable ?toolreceptacle)
            (holds ?a ?toolobject)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (isToggled ?o)
            (opened ?toolreceptacle)
        )
    )

",FAILED,
RinseObject,,"
;; Operator, RinseObject Variant 1.
;; RinseObject1 takes an object to rinse and a specific tool of type SinkBasinType that is filled with water.
;; SinkBasinType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the sink basin, ?o - object to be rinsed, ?toolreceptacle - receptacle filled with water to rinse the object.
;; Preconditions: The toolreceptacle is a SinkBasinType, is filled with water, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be rinsed.
;; Postconditions: the ?o object is now clean.
(:action RinseObject1
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (isFilled ?toolreceptacle)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action RinseObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
RinseObject,,"
;; Operator, RinseObject Variant 2.
;; RinseObject2 takes an object to rinse and a specific tool of type ClothType.
;; ClothType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to be rinsed, ?o - object to be rinsed, ?toolobject - cloth to rinse the object.
;; Preconditions: The toolobject is a ClothType, the agent is at a location and the object to be rinsed is at the same location, and the agent is holding the cloth.
;; Postconditions: the ?o object is now clean.
(:action RinseObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ClothType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action RinseObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ClothType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
RinseObject,,"
;; Operator, RinseObject Variant 3.
;; RinseObject3 takes an object to rinse without any tools.
;; Parameters: ?a - agent, ?l - location of the object to be rinsed, ?o - object to be rinsed.
;; Preconditions: The agent is at a location and the object to be rinsed is at the same location.
;; Postconditions: the ?o object is now clean.
(:action RinseObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action RinseObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isClean ?o)
		)
)",
TakeObject,,"
;; Operator, TakeObject.
;; TakeObject takes an object to take.
;; This action is applicable to any object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be taken.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: The object is now held by the agent.
(:action TakeObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action TakeObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
TakeObject,,"
;; Operator, TakeObjectWithTool.
;; TakeObjectWithTool takes an object to take and a specific tool to use.
;; This action is applicable to any object and any tool object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be taken, ?toolobject - object to use as a tool.
;; Preconditions: The agent is at a location and the object is at the same location, and the agent is holding the tool object.
;; Postconditions: The object is now held by the agent.
(:action TakeObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (holds ?a ?o)
        )
)
","(:action TakeObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
TakeObject,,"
;; Operator, TakeObjectFromReceptacle.
;; TakeObjectFromReceptacle takes an object to take and a receptacle to take it from.
;; This action is applicable to any object and any receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be taken, ?r - receptacle to take the object from.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the object is in the receptacle, and the agent has the ability to open the receptacle.
;; Postconditions: The object is now held by the agent and is no longer in the receptacle.
(:action TakeObjectFromReceptacle
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (inReceptacle ?o ?r)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (holds ?a ?o)
            (not (inReceptacle ?o ?r))
        )
)
","(:action TakeObject_2
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(inReceptacle ?o ?r)
		(openable ?r)
		(opened ?r)
		)
        :effect (and 
		(holds ?a ?o)
		(not (inReceptacle ?o ?r))
		)
)",
ChopObject,,"
(:action ChopObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action ChopObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject KnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
ChopObject,,"
(:action ChopObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ButterKnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action ChopObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ButterKnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
ChopObject,,"
(:action ChopObject3
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle CuttingBoardType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isSliced ?o)
            (objectAtLocation ?o ?l)
        )
    )
","(:action ChopObject_2
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isSliced ?o)
		(objectAtLocation ?o ?l)
		)
)",
WipeObject,,"
(:action WipeObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ClothType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WipeObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ClothType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WipeObject,,"
(:action WipeObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - object)
        :precondition (and
            (objectType ?toolreceptacle DishSpongeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?toolreceptacle)
            (opened ?toolreceptacle)
            (cleanable ?o)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WipeObject_1
        :parameters (?toolreceptacle - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolreceptacle DishSpongeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolreceptacle)
		)
        :effect (and 
		(isClean ?o)
		)
)",
WipeObject,,"
(:action WipeObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action WipeObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
DiscardObject,,"
(:action DiscardObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (not (holds ?a ?o))
            (not (objectAtLocation ?o ?l))
        )
)
","(:action DiscardObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (holds ?a ?o))
		(not (objectAtLocation ?o ?l))
		)
)",
DiscardObject,,"
(:action DiscardObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MugType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (holds ?a ?o))
            (not (objectAtLocation ?o ?l))
        )
)
","(:action DiscardObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject MugType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(not (holds ?a ?o))
		(not (objectAtLocation ?o ?l))
		)
)",
DiscardObject,,"
(:action DiscardObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle GarbageCanType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (not (holds ?a ?o))
            (inReceptacle ?o ?toolreceptacle)
        )
)
","(:action DiscardObject_2
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle GarbageCanType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(not (holds ?a ?o))
		(inReceptacle ?o ?toolreceptacle)
		)
)",
LookObject,,"
;; Operator, LookObject.
;; LookObject takes an object to look at.
;; This action is applicable to any object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at.
;; Preconditions: The agent is at a location, and the object is at the same location.
;; Postconditions: None.
(:action LookObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
        )
)
",FAILED,
LookObject,,"
;; Operator, LookObjectWithTool.
;; LookObjectWithTool takes an object to look at, as well as a specific tool of type MirrorType.
;; MirrorType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at, ?toolobject - object to use for looking.
;; Preconditions: The toolobject is a MirrorType, the agent is at a location and the object to look at is at the same location, and the agent is holding the tool.
;; Postconditions: None.
(:action LookObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MirrorType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
        )
)
",FAILED,
LookObject,,"
;; Operator, LookObjectWithToolReceptacle.
;; LookObjectWithToolReceptacle takes an object to look at, as well as a specific tool of type MirrorType.
;; MirrorType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at, ?toolreceptacle - receptacle to use for looking.
;; Preconditions: The toolreceptacle is a MirrorType, the agent is at a location and the object to look at is at the same location, and the agent is holding the tool.
;; Postconditions: None.
(:action LookObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MirrorType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
        )
)
",FAILED,
